Model,Curve,x,y
Logistic Regression,PR,0.74509803921568629,0.11411411411411411
Logistic Regression,PR,0.74509803921568629,0.1144578313253012
Logistic Regression,PR,0.74509803921568629,0.11480362537764351
Logistic Regression,PR,0.74509803921568629,0.11515151515151516
Logistic Regression,PR,0.72549019607843135,0.11246200607902736
Logistic Regression,PR,0.72549019607843135,0.11280487804878049
Logistic Regression,PR,0.72549019607843135,0.11314984709480122
Logistic Regression,PR,0.72549019607843135,0.11349693251533742
Logistic Regression,PR,0.72549019607843135,0.11384615384615385
Logistic Regression,PR,0.72549019607843135,0.11419753086419752
Logistic Regression,PR,0.72549019607843135,0.11455108359133127
Logistic Regression,PR,0.72549019607843135,0.11490683229813664
Logistic Regression,PR,0.72549019607843135,0.11526479750778816
Logistic Regression,PR,0.72549019607843135,0.11562500000000001
Logistic Regression,PR,0.72549019607843135,0.11598746081504702
Logistic Regression,PR,0.72549019607843135,0.11635220125786164
Logistic Regression,PR,0.72549019607843135,0.1167192429022082
Logistic Regression,PR,0.72549019607843135,0.11708860759493671
Logistic Regression,PR,0.72549019607843135,0.11746031746031746
Logistic Regression,PR,0.72549019607843135,0.1178343949044586
Logistic Regression,PR,0.72549019607843135,0.1182108626198083
Logistic Regression,PR,0.72549019607843135,0.11858974358974358
Logistic Regression,PR,0.72549019607843135,0.11897106109324759
Logistic Regression,PR,0.72549019607843135,0.11935483870967742
Logistic Regression,PR,0.72549019607843135,0.11974110032362459
Logistic Regression,PR,0.72549019607843135,0.12012987012987013
Logistic Regression,PR,0.72549019607843135,0.12052117263843648
Logistic Regression,PR,0.72549019607843135,0.12091503267973856
Logistic Regression,PR,0.72549019607843135,0.12131147540983607
Logistic Regression,PR,0.72549019607843135,0.12171052631578948
Logistic Regression,PR,0.72549019607843135,0.12211221122112212
Logistic Regression,PR,0.72549019607843135,0.12251655629139073
Logistic Regression,PR,0.72549019607843135,0.12292358803986711
Logistic Regression,PR,0.72549019607843135,0.12333333333333334
Logistic Regression,PR,0.72549019607843135,0.12374581939799331
Logistic Regression,PR,0.72549019607843135,0.12416107382550336
Logistic Regression,PR,0.72549019607843135,0.12457912457912458
Logistic Regression,PR,0.70588235294117652,0.12162162162162163
Logistic Regression,PR,0.70588235294117652,0.12203389830508475
Logistic Regression,PR,0.70588235294117652,0.12244897959183673
Logistic Regression,PR,0.70588235294117652,0.12286689419795221
Logistic Regression,PR,0.70588235294117652,0.12328767123287671
Logistic Regression,PR,0.70588235294117652,0.12371134020618557
Logistic Regression,PR,0.70588235294117652,0.12413793103448276
Logistic Regression,PR,0.70588235294117652,0.1245674740484429
Logistic Regression,PR,0.70588235294117652,0.125
Logistic Regression,PR,0.70588235294117652,0.12543554006968641
Logistic Regression,PR,0.70588235294117652,0.12587412587412589
Logistic Regression,PR,0.70588235294117652,0.12631578947368421
Logistic Regression,PR,0.70588235294117652,0.12676056338028169
Logistic Regression,PR,0.70588235294117652,0.12720848056537101
Logistic Regression,PR,0.70588235294117652,0.1276595744680851
Logistic Regression,PR,0.70588235294117652,0.12811387900355872
Logistic Regression,PR,0.70588235294117652,0.12857142857142856
Logistic Regression,PR,0.70588235294117652,0.12903225806451613
Logistic Regression,PR,0.70588235294117652,0.12949640287769784
Logistic Regression,PR,0.70588235294117652,0.1299638989169675
Logistic Regression,PR,0.70588235294117652,0.13043478260869565
Logistic Regression,PR,0.70588235294117652,0.13090909090909092
Logistic Regression,PR,0.70588235294117652,0.13138686131386862
Logistic Regression,PR,0.70588235294117652,0.13186813186813187
Logistic Regression,PR,0.70588235294117652,0.13235294117647059
Logistic Regression,PR,0.70588235294117652,0.13284132841328414
Logistic Regression,PR,0.70588235294117652,0.13333333333333333
Logistic Regression,PR,0.70588235294117652,0.13382899628252787
Logistic Regression,PR,0.70588235294117652,0.13432835820895522
Logistic Regression,PR,0.70588235294117652,0.1348314606741573
Logistic Regression,PR,0.70588235294117652,0.13533834586466165
Logistic Regression,PR,0.70588235294117652,0.13584905660377358
Logistic Regression,PR,0.70588235294117652,0.13636363636363635
Logistic Regression,PR,0.70588235294117652,0.13688212927756654
Logistic Regression,PR,0.70588235294117652,0.13740458015267176
Logistic Regression,PR,0.70588235294117652,0.13793103448275862
Logistic Regression,PR,0.70588235294117652,0.13846153846153847
Logistic Regression,PR,0.70588235294117652,0.138996138996139
Logistic Regression,PR,0.70588235294117652,0.13953488372093023
Logistic Regression,PR,0.70588235294117652,0.14007782101167315
Logistic Regression,PR,0.70588235294117652,0.140625
Logistic Regression,PR,0.70588235294117652,0.14117647058823529
Logistic Regression,PR,0.68627450980392157,0.13779527559055119
Logistic Regression,PR,0.68627450980392157,0.13833992094861661
Logistic Regression,PR,0.68627450980392157,0.1388888888888889
Logistic Regression,PR,0.68627450980392157,0.1394422310756972
Logistic Regression,PR,0.68627450980392157,0.14000000000000001
Logistic Regression,PR,0.66666666666666663,0.13654618473895583
Logistic Regression,PR,0.66666666666666663,0.13709677419354838
Logistic Regression,PR,0.66666666666666663,0.13765182186234817
Logistic Regression,PR,0.66666666666666663,0.13821138211382114
Logistic Regression,PR,0.66666666666666663,0.13877551020408163
Logistic Regression,PR,0.66666666666666663,0.13934426229508196
Logistic Regression,PR,0.6470588235294118,0.13580246913580246
Logistic Regression,PR,0.6470588235294118,0.13636363636363635
Logistic Regression,PR,0.6470588235294118,0.13692946058091288
Logistic Regression,PR,0.6470588235294118,0.13750000000000001
Logistic Regression,PR,0.6470588235294118,0.13807531380753138
Logistic Regression,PR,0.6470588235294118,0.13865546218487396
Logistic Regression,PR,0.6470588235294118,0.13924050632911392
Logistic Regression,PR,0.6470588235294118,0.13983050847457626
Logistic Regression,PR,0.6470588235294118,0.14042553191489363
Logistic Regression,PR,0.6470588235294118,0.14102564102564102
Logistic Regression,PR,0.6470588235294118,0.14163090128755365
Logistic Regression,PR,0.6470588235294118,0.14224137931034483
Logistic Regression,PR,0.6470588235294118,0.14285714285714285
Logistic Regression,PR,0.6470588235294118,0.14347826086956522
Logistic Regression,PR,0.6470588235294118,0.14410480349344978
Logistic Regression,PR,0.6470588235294118,0.14473684210526316
Logistic Regression,PR,0.6470588235294118,0.14537444933920704
Logistic Regression,PR,0.6470588235294118,0.14601769911504425
Logistic Regression,PR,0.6470588235294118,0.14666666666666667
Logistic Regression,PR,0.6470588235294118,0.14732142857142858
Logistic Regression,PR,0.6470588235294118,0.14798206278026907
Logistic Regression,PR,0.6470588235294118,0.14864864864864866
Logistic Regression,PR,0.6470588235294118,0.14932126696832579
Logistic Regression,PR,0.6470588235294118,0.14999999999999999
Logistic Regression,PR,0.6470588235294118,0.15068493150684931
Logistic Regression,PR,0.6470588235294118,0.15137614678899083
Logistic Regression,PR,0.6470588235294118,0.15207373271889402
Logistic Regression,PR,0.6470588235294118,0.15277777777777779
Logistic Regression,PR,0.6470588235294118,0.15348837209302327
Logistic Regression,PR,0.6470588235294118,0.1542056074766355
Logistic Regression,PR,0.6470588235294118,0.15492957746478872
Logistic Regression,PR,0.6470588235294118,0.15566037735849056
Logistic Regression,PR,0.6470588235294118,0.15639810426540285
Logistic Regression,PR,0.6470588235294118,0.15714285714285714
Logistic Regression,PR,0.6470588235294118,0.15789473684210525
Logistic Regression,PR,0.6470588235294118,0.15865384615384615
Logistic Regression,PR,0.6470588235294118,0.15942028985507245
Logistic Regression,PR,0.6470588235294118,0.16019417475728157
Logistic Regression,PR,0.6470588235294118,0.16097560975609757
Logistic Regression,PR,0.6470588235294118,0.16176470588235295
Logistic Regression,PR,0.6470588235294118,0.1625615763546798
Logistic Regression,PR,0.6470588235294118,0.16336633663366337
Logistic Regression,PR,0.6470588235294118,0.16417910447761194
Logistic Regression,PR,0.6470588235294118,0.16500000000000001
Logistic Regression,PR,0.6470588235294118,0.16582914572864321
Logistic Regression,PR,0.6470588235294118,0.16666666666666666
Logistic Regression,PR,0.6470588235294118,0.16751269035532995
Logistic Regression,PR,0.6470588235294118,0.1683673469387755
Logistic Regression,PR,0.6470588235294118,0.16923076923076924
Logistic Regression,PR,0.6470588235294118,0.17010309278350516
Logistic Regression,PR,0.6470588235294118,0.17098445595854922
Logistic Regression,PR,0.6470588235294118,0.171875
Logistic Regression,PR,0.6470588235294118,0.17277486910994763
Logistic Regression,PR,0.6470588235294118,0.1736842105263158
Logistic Regression,PR,0.6470588235294118,0.17460317460317459
Logistic Regression,PR,0.6470588235294118,0.17553191489361702
Logistic Regression,PR,0.6470588235294118,0.17647058823529413
Logistic Regression,PR,0.6470588235294118,0.17741935483870969
Logistic Regression,PR,0.6470588235294118,0.17837837837837839
Logistic Regression,PR,0.62745098039215685,0.17391304347826086
Logistic Regression,PR,0.62745098039215685,0.17486338797814208
Logistic Regression,PR,0.62745098039215685,0.17582417582417584
Logistic Regression,PR,0.62745098039215685,0.17679558011049723
Logistic Regression,PR,0.62745098039215685,0.17777777777777778
Logistic Regression,PR,0.62745098039215685,0.1787709497206704
Logistic Regression,PR,0.62745098039215685,0.1797752808988764
Logistic Regression,PR,0.62745098039215685,0.1807909604519774
Logistic Regression,PR,0.62745098039215685,0.18181818181818182
Logistic Regression,PR,0.62745098039215685,0.18285714285714286
Logistic Regression,PR,0.62745098039215685,0.18390804597701149
Logistic Regression,PR,0.62745098039215685,0.18497109826589594
Logistic Regression,PR,0.62745098039215685,0.18604651162790697
Logistic Regression,PR,0.62745098039215685,0.1871345029239766
Logistic Regression,PR,0.62745098039215685,0.18823529411764706
Logistic Regression,PR,0.62745098039215685,0.1893491124260355
Logistic Regression,PR,0.62745098039215685,0.19047619047619047
Logistic Regression,PR,0.62745098039215685,0.19161676646706588
Logistic Regression,PR,0.62745098039215685,0.19277108433734941
Logistic Regression,PR,0.62745098039215685,0.19393939393939394
Logistic Regression,PR,0.62745098039215685,0.1951219512195122
Logistic Regression,PR,0.62745098039215685,0.19631901840490798
Logistic Regression,PR,0.62745098039215685,0.19753086419753085
Logistic Regression,PR,0.62745098039215685,0.19875776397515527
Logistic Regression,PR,0.62745098039215685,0.20000000000000001
Logistic Regression,PR,0.62745098039215685,0.20125786163522014
Logistic Regression,PR,0.62745098039215685,0.20253164556962025
Logistic Regression,PR,0.62745098039215685,0.20382165605095542
Logistic Regression,PR,0.62745098039215685,0.20512820512820512
Logistic Regression,PR,0.62745098039215685,0.20645161290322581
Logistic Regression,PR,0.62745098039215685,0.20779220779220781
Logistic Regression,PR,0.62745098039215685,0.20915032679738563
Logistic Regression,PR,0.62745098039215685,0.21052631578947367
Logistic Regression,PR,0.62745098039215685,0.2119205298013245
Logistic Regression,PR,0.62745098039215685,0.21333333333333335
Logistic Regression,PR,0.62745098039215685,0.21476510067114093
Logistic Regression,PR,0.62745098039215685,0.21621621621621623
Logistic Regression,PR,0.62745098039215685,0.21768707482993196
Logistic Regression,PR,0.62745098039215685,0.21917808219178081
Logistic Regression,PR,0.62745098039215685,0.22068965517241379
Logistic Regression,PR,0.62745098039215685,0.22222222222222221
Logistic Regression,PR,0.62745098039215685,0.22377622377622378
Logistic Regression,PR,0.62745098039215685,0.22535211267605634
Logistic Regression,PR,0.62745098039215685,0.22695035460992907
Logistic Regression,PR,0.62745098039215685,0.22857142857142856
Logistic Regression,PR,0.62745098039215685,0.23021582733812951
Logistic Regression,PR,0.62745098039215685,0.2318840579710145
Logistic Regression,PR,0.62745098039215685,0.23357664233576642
Logistic Regression,PR,0.62745098039215685,0.23529411764705882
Logistic Regression,PR,0.62745098039215685,0.23703703703703705
Logistic Regression,PR,0.62745098039215685,0.23880597014925373
Logistic Regression,PR,0.62745098039215685,0.24060150375939848
Logistic Regression,PR,0.62745098039215685,0.24242424242424243
Logistic Regression,PR,0.60784313725490191,0.23664122137404581
Logistic Regression,PR,0.58823529411764708,0.23076923076923078
Logistic Regression,PR,0.58823529411764708,0.23255813953488372
Logistic Regression,PR,0.58823529411764708,0.234375
Logistic Regression,PR,0.58823529411764708,0.23622047244094488
Logistic Regression,PR,0.58823529411764708,0.23809523809523808
Logistic Regression,PR,0.56862745098039214,0.23200000000000001
Logistic Regression,PR,0.56862745098039214,0.23387096774193547
Logistic Regression,PR,0.56862745098039214,0.23577235772357724
Logistic Regression,PR,0.56862745098039214,0.23770491803278687
Logistic Regression,PR,0.56862745098039214,0.23966942148760331
Logistic Regression,PR,0.56862745098039214,0.24166666666666667
Logistic Regression,PR,0.56862745098039214,0.24369747899159663
Logistic Regression,PR,0.5490196078431373,0.23728813559322035
Logistic Regression,PR,0.5490196078431373,0.23931623931623933
Logistic Regression,PR,0.5490196078431373,0.2413793103448276
Logistic Regression,PR,0.52941176470588236,0.23478260869565218
Logistic Regression,PR,0.52941176470588236,0.23684210526315788
Logistic Regression,PR,0.50980392156862742,0.23008849557522124
Logistic Regression,PR,0.50980392156862742,0.23214285714285715
Logistic Regression,PR,0.50980392156862742,0.23423423423423423
Logistic Regression,PR,0.50980392156862742,0.23636363636363636
Logistic Regression,PR,0.50980392156862742,0.23853211009174313
Logistic Regression,PR,0.50980392156862742,0.24074074074074073
Logistic Regression,PR,0.50980392156862742,0.24299065420560748
Logistic Regression,PR,0.50980392156862742,0.24528301886792453
Logistic Regression,PR,0.49019607843137253,0.23809523809523808
Logistic Regression,PR,0.47058823529411764,0.23076923076923078
Logistic Regression,PR,0.47058823529411764,0.23300970873786409
Logistic Regression,PR,0.47058823529411764,0.23529411764705882
Logistic Regression,PR,0.47058823529411764,0.23762376237623761
Logistic Regression,PR,0.47058823529411764,0.23999999999999999
Logistic Regression,PR,0.47058823529411764,0.24242424242424243
Logistic Regression,PR,0.47058823529411764,0.24489795918367346
Logistic Regression,PR,0.45098039215686275,0.23711340206185566
Logistic Regression,PR,0.45098039215686275,0.23958333333333334
Logistic Regression,PR,0.45098039215686275,0.24210526315789474
Logistic Regression,PR,0.45098039215686275,0.24468085106382978
Logistic Regression,PR,0.45098039215686275,0.24731182795698925
Logistic Regression,PR,0.43137254901960786,0.2391304347826087
Logistic Regression,PR,0.43137254901960786,0.24175824175824176
Logistic Regression,PR,0.43137254901960786,0.24444444444444444
Logistic Regression,PR,0.43137254901960786,0.24719101123595505
Logistic Regression,PR,0.43137254901960786,0.25
Logistic Regression,PR,0.43137254901960786,0.25287356321839083
Logistic Regression,PR,0.43137254901960786,0.2558139534883721
Logistic Regression,PR,0.43137254901960786,0.25882352941176473
Logistic Regression,PR,0.41176470588235292,0.25
Logistic Regression,PR,0.39215686274509803,0.24096385542168675
Logistic Regression,PR,0.39215686274509803,0.24390243902439024
Logistic Regression,PR,0.39215686274509803,0.24691358024691357
Logistic Regression,PR,0.39215686274509803,0.25
Logistic Regression,PR,0.39215686274509803,0.25316455696202533
Logistic Regression,PR,0.39215686274509803,0.25641025641025639
Logistic Regression,PR,0.39215686274509803,0.25974025974025972
Logistic Regression,PR,0.39215686274509803,0.26315789473684209
Logistic Regression,PR,0.39215686274509803,0.26666666666666666
Logistic Regression,PR,0.39215686274509803,0.27027027027027029
Logistic Regression,PR,0.39215686274509803,0.27397260273972601
Logistic Regression,PR,0.37254901960784315,0.2638888888888889
Logistic Regression,PR,0.37254901960784315,0.26760563380281688
Logistic Regression,PR,0.37254901960784315,0.27142857142857141
Logistic Regression,PR,0.37254901960784315,0.27536231884057971
Logistic Regression,PR,0.37254901960784315,0.27941176470588236
Logistic Regression,PR,0.37254901960784315,0.28358208955223879
Logistic Regression,PR,0.37254901960784315,0.2878787878787879
Logistic Regression,PR,0.35294117647058826,0.27692307692307694
Logistic Regression,PR,0.33333333333333331,0.265625
Logistic Regression,PR,0.33333333333333331,0.26984126984126983
Logistic Regression,PR,0.31372549019607843,0.25806451612903225
Logistic Regression,PR,0.31372549019607843,0.26229508196721313
Logistic Regression,PR,0.31372549019607843,0.26666666666666666
Logistic Regression,PR,0.31372549019607843,0.2711864406779661
Logistic Regression,PR,0.31372549019607843,0.27586206896551724
Logistic Regression,PR,0.31372549019607843,0.2807017543859649
Logistic Regression,PR,0.31372549019607843,0.2857142857142857
Logistic Regression,PR,0.31372549019607843,0.29090909090909089
Logistic Regression,PR,0.31372549019607843,0.29629629629629628
Logistic Regression,PR,0.31372549019607843,0.30188679245283018
Logistic Regression,PR,0.29411764705882354,0.28846153846153844
Logistic Regression,PR,0.29411764705882354,0.29411764705882354
Logistic Regression,PR,0.29411764705882354,0.29999999999999999
Logistic Regression,PR,0.29411764705882354,0.30612244897959184
Logistic Regression,PR,0.29411764705882354,0.3125
Logistic Regression,PR,0.29411764705882354,0.31914893617021278
Logistic Regression,PR,0.29411764705882354,0.32608695652173914
Logistic Regression,PR,0.29411764705882354,0.33333333333333331
Logistic Regression,PR,0.29411764705882354,0.34090909090909088
Logistic Regression,PR,0.29411764705882354,0.34883720930232559
Logistic Regression,PR,0.29411764705882354,0.35714285714285715
Logistic Regression,PR,0.27450980392156865,0.34146341463414637
Logistic Regression,PR,0.25490196078431371,0.32500000000000001
Logistic Regression,PR,0.25490196078431371,0.33333333333333331
Logistic Regression,PR,0.25490196078431371,0.34210526315789475
Logistic Regression,PR,0.25490196078431371,0.35135135135135137
Logistic Regression,PR,0.25490196078431371,0.3611111111111111
Logistic Regression,PR,0.23529411764705882,0.34285714285714286
Logistic Regression,PR,0.21568627450980393,0.3235294117647059
Logistic Regression,PR,0.19607843137254902,0.30303030303030304
Logistic Regression,PR,0.19607843137254902,0.3125
Logistic Regression,PR,0.17647058823529413,0.29032258064516131
Logistic Regression,PR,0.17647058823529413,0.29999999999999999
Logistic Regression,PR,0.15686274509803921,0.27586206896551724
Logistic Regression,PR,0.15686274509803921,0.2857142857142857
Logistic Regression,PR,0.13725490196078433,0.25925925925925924
Logistic Regression,PR,0.13725490196078433,0.26923076923076922
Logistic Regression,PR,0.13725490196078433,0.28000000000000003
Logistic Regression,PR,0.11764705882352941,0.25
Logistic Regression,PR,0.11764705882352941,0.2608695652173913
Logistic Regression,PR,0.11764705882352941,0.27272727272727271
Logistic Regression,PR,0.11764705882352941,0.2857142857142857
Logistic Regression,PR,0.098039215686274508,0.25
Logistic Regression,PR,0.078431372549019607,0.21052631578947367
Logistic Regression,PR,0.058823529411764705,0.16666666666666666
Logistic Regression,PR,0.058823529411764705,0.17647058823529413
Logistic Regression,PR,0.058823529411764705,0.1875
Logistic Regression,PR,0.058823529411764705,0.20000000000000001
Logistic Regression,PR,0.058823529411764705,0.21428571428571427
Logistic Regression,PR,0.058823529411764705,0.23076923076923078
Logistic Regression,PR,0.058823529411764705,0.25
Logistic Regression,PR,0.039215686274509803,0.18181818181818182
Logistic Regression,PR,0.019607843137254902,0.10000000000000001
Logistic Regression,PR,0.019607843137254902,0.1111111111111111
Logistic Regression,PR,0.019607843137254902,0.125
Logistic Regression,PR,0.019607843137254902,0.14285714285714285
Logistic Regression,PR,0.019607843137254902,0.16666666666666666
Logistic Regression,PR,0.019607843137254902,0.20000000000000001
Logistic Regression,PR,0.019607843137254902,0.25
Logistic Regression,PR,0.019607843137254902,0.33333333333333331
Logistic Regression,PR,0,0
Logistic Regression,PR,0,0
Logistic Regression,PR,0,1
Random Forest,ROC,0,0
Random Forest,ROC,0,0.019607843137254902
Random Forest,ROC,0.0013793103448275861,0.039215686274509803
Random Forest,ROC,0.0013793103448275861,0.078431372549019607
Random Forest,ROC,0.0027586206896551722,0.078431372549019607
Random Forest,ROC,0.0055172413793103444,0.078431372549019607
Random Forest,ROC,0.0068965517241379309,0.098039215686274508
Random Forest,ROC,0.011034482758620689,0.098039215686274508
Random Forest,ROC,0.011034482758620689,0.11764705882352941
Random Forest,ROC,0.013793103448275862,0.11764705882352941
Random Forest,ROC,0.015172413793103448,0.13725490196078433
Random Forest,ROC,0.019310344827586208,0.13725490196078433
Random Forest,ROC,0.019310344827586208,0.15686274509803921
Random Forest,ROC,0.020689655172413793,0.15686274509803921
Random Forest,ROC,0.023448275862068966,0.15686274509803921
Random Forest,ROC,0.024827586206896551,0.15686274509803921
Random Forest,ROC,0.027586206896551724,0.15686274509803921
Random Forest,ROC,0.028965517241379312,0.15686274509803921
Random Forest,ROC,0.03310344827586207,0.15686274509803921
Random Forest,ROC,0.034482758620689655,0.17647058823529413
Random Forest,ROC,0.034482758620689655,0.21568627450980393
Random Forest,ROC,0.038620689655172416,0.21568627450980393
Random Forest,ROC,0.040000000000000001,0.21568627450980393
Random Forest,ROC,0.040000000000000001,0.23529411764705882
Random Forest,ROC,0.046896551724137932,0.25490196078431371
Random Forest,ROC,0.055172413793103448,0.25490196078431371
Random Forest,ROC,0.064827586206896548,0.27450980392156865
Random Forest,ROC,0.071724137931034479,0.31372549019607843
Random Forest,ROC,0.073103448275862071,0.31372549019607843
Random Forest,ROC,0.077241379310344832,0.31372549019607843
Random Forest,ROC,0.07862068965517241,0.33333333333333331
Random Forest,ROC,0.085517241379310341,0.35294117647058826
Random Forest,ROC,0.091034482758620694,0.37254901960784315
Random Forest,ROC,0.097931034482758625,0.39215686274509803
Random Forest,ROC,0.10206896551724139,0.41176470588235292
Random Forest,ROC,0.10896551724137932,0.45098039215686275
Random Forest,ROC,0.12827586206896552,0.49019607843137253
Random Forest,ROC,0.1406896551724138,0.49019607843137253
Random Forest,ROC,0.1489655172413793,0.50980392156862742
Random Forest,ROC,0.15448275862068966,0.52941176470588236
Random Forest,ROC,0.16413793103448276,0.5490196078431373
Random Forest,ROC,0.1793103448275862,0.5490196078431373
Random Forest,ROC,0.19310344827586207,0.5490196078431373
Random Forest,ROC,0.21103448275862069,0.58823529411764708
Random Forest,ROC,0.23999999999999999,0.62745098039215685
Random Forest,ROC,0.25517241379310346,0.68627450980392157
Random Forest,ROC,0.27448275862068966,0.70588235294117652
Random Forest,ROC,0.28827586206896549,0.70588235294117652
Random Forest,ROC,0.30758620689655175,0.72549019607843135
Random Forest,ROC,0.33241379310344826,0.76470588235294112
Random Forest,ROC,0.35586206896551725,0.78431372549019607
Random Forest,ROC,0.38068965517241377,0.80392156862745101
Random Forest,ROC,0.40689655172413791,0.82352941176470584
Random Forest,ROC,0.42896551724137932,0.84313725490196079
Random Forest,ROC,0.46206896551724136,0.84313725490196079
Random Forest,ROC,0.50896551724137928,0.86274509803921573
Random Forest,ROC,0.55448275862068963,0.88235294117647056
Random Forest,ROC,0.63034482758620691,0.88235294117647056
Random Forest,ROC,0.68000000000000005,0.88235294117647056
Random Forest,ROC,0.78068965517241384,0.92156862745098034
Random Forest,ROC,1,1
Random Forest,PR,1,0.065721649484536085
Random Forest,PR,0.92156862745098034,0.076672104404567704
Random Forest,PR,0.88235294117647056,0.083643122676579931
Random Forest,PR,0.88235294117647056,0.089641434262948211
Random Forest,PR,0.88235294117647056,0.10067114093959731
Random Forest,PR,0.86274509803921573,0.10653753026634383
Random Forest,PR,0.84313725490196079,0.11375661375661375
Random Forest,PR,0.84313725490196079,0.12146892655367232
Random Forest,PR,0.82352941176470584,0.12462908011869436
Random Forest,PR,0.80392156862745101,0.12933753943217666
Random Forest,PR,0.78431372549019607,0.13422818791946309
Random Forest,PR,0.76470588235294112,0.13928571428571429
Random Forest,PR,0.72549019607843135,0.1423076923076923
Random Forest,PR,0.70588235294117652,0.14693877551020409
Random Forest,PR,0.70588235294117652,0.15319148936170213
Random Forest,PR,0.68627450980392157,0.15909090909090909
Random Forest,PR,0.62745098039215685,0.1553398058252427
Random Forest,PR,0.58823529411764708,0.16393442622950818
Random Forest,PR,0.5490196078431373,0.16666666666666666
Random Forest,PR,0.5490196078431373,0.17721518987341772
Random Forest,PR,0.5490196078431373,0.19047619047619047
Random Forest,PR,0.52941176470588236,0.19424460431654678
Random Forest,PR,0.50980392156862742,0.19402985074626866
Random Forest,PR,0.49019607843137253,0.19685039370078741
Random Forest,PR,0.49019607843137253,0.21186440677966101
Random Forest,PR,0.47058823529411764,0.21818181818181817
Random Forest,PR,0.45098039215686275,0.22549019607843138
Random Forest,PR,0.41176470588235292,0.22105263157894736
Random Forest,PR,0.39215686274509803,0.21978021978021978
Random Forest,PR,0.37254901960784315,0.22352941176470589
Random Forest,PR,0.35294117647058826,0.22500000000000001
Random Forest,PR,0.33333333333333331,0.22972972972972974
Random Forest,PR,0.31372549019607843,0.22222222222222221
Random Forest,PR,0.31372549019607843,0.2318840579710145
Random Forest,PR,0.31372549019607843,0.23529411764705882
Random Forest,PR,0.27450980392156865,0.22950819672131148
Random Forest,PR,0.25490196078431371,0.24528301886792453
Random Forest,PR,0.25490196078431371,0.26000000000000001
Random Forest,PR,0.25490196078431371,0.27659574468085107
Random Forest,PR,0.23529411764705882,0.29268292682926828
Random Forest,PR,0.21568627450980393,0.27500000000000002
Random Forest,PR,0.21568627450980393,0.28205128205128205
Random Forest,PR,0.21568627450980393,0.30555555555555558
Random Forest,PR,0.19607843137254902,0.2857142857142857
Random Forest,PR,0.17647058823529413,0.26470588235294118
Random Forest,PR,0.15686274509803921,0.25
Random Forest,PR,0.15686274509803921,0.27586206896551724
Random Forest,PR,0.15686274509803921,0.2857142857142857
Random Forest,PR,0.15686274509803921,0.30769230769230771
Random Forest,PR,0.15686274509803921,0.32000000000000001
Random Forest,PR,0.15686274509803921,0.34782608695652173
Random Forest,PR,0.15686274509803921,0.36363636363636365
Random Forest,PR,0.13725490196078433,0.33333333333333331
Random Forest,PR,0.13725490196078433,0.34999999999999998
Random Forest,PR,0.13725490196078433,0.36842105263157893
Random Forest,PR,0.13725490196078433,0.3888888888888889
Random Forest,PR,0.11764705882352941,0.375
Random Forest,PR,0.11764705882352941,0.40000000000000002
Random Forest,PR,0.11764705882352941,0.42857142857142855
Random Forest,PR,0.098039215686274508,0.38461538461538464
Random Forest,PR,0.098039215686274508,0.41666666666666669
Random Forest,PR,0.098039215686274508,0.45454545454545453
Random Forest,PR,0.098039215686274508,0.5
Random Forest,PR,0.078431372549019607,0.5
Random Forest,PR,0.078431372549019607,0.66666666666666663
Random Forest,PR,0.078431372549019607,0.80000000000000004
Random Forest,PR,0.058823529411764705,0.75
Random Forest,PR,0.039215686274509803,0.66666666666666663
Random Forest,PR,0.019607843137254902,1
Random Forest,PR,0,1
Gradient Boosting,ROC,0,0
Gradient Boosting,ROC,0,0.019607843137254902
Gradient Boosting,ROC,0.0013793103448275861,0.019607843137254902
Gradient Boosting,ROC,0.0013793103448275861,0.039215686274509803
Gradient Boosting,ROC,0.0041379310344827587,0.039215686274509803
Gradient Boosting,ROC,0.0041379310344827587,0.078431372549019607
Gradient Boosting,ROC,0.0055172413793103444,0.078431372549019607
Gradient Boosting,ROC,0.0055172413793103444,0.098039215686274508
Gradient Boosting,ROC,0.0068965517241379309,0.098039215686274508
Gradient Boosting,ROC,0.0068965517241379309,0.11764705882352941
Gradient Boosting,ROC,0.012413793103448275,0.11764705882352941
Gradient Boosting,ROC,0.012413793103448275,0.15686274509803921
Gradient Boosting,ROC,0.015172413793103448,0.15686274509803921
Gradient Boosting,ROC,0.015172413793103448,0.19607843137254902
Gradient Boosting,ROC,0.01793103448275862,0.19607843137254902
Gradient Boosting,ROC,0.01793103448275862,0.21568627450980393
Gradient Boosting,ROC,0.020689655172413793,0.21568627450980393
Gradient Boosting,ROC,0.020689655172413793,0.23529411764705882
Gradient Boosting,ROC,0.028965517241379312,0.23529411764705882
Gradient Boosting,ROC,0.028965517241379312,0.25490196078431371
Gradient Boosting,ROC,0.030344827586206897,0.25490196078431371
Gradient Boosting,ROC,0.030344827586206897,0.29411764705882354
Gradient Boosting,ROC,0.057931034482758624,0.29411764705882354
Gradient Boosting,ROC,0.057931034482758624,0.31372549019607843
Gradient Boosting,ROC,0.060689655172413794,0.31372549019607843
Gradient Boosting,ROC,0.060689655172413794,0.33333333333333331
Gradient Boosting,ROC,0.068965517241379309,0.33333333333333331
Gradient Boosting,ROC,0.068965517241379309,0.35294117647058826
Gradient Boosting,ROC,0.080000000000000002,0.35294117647058826
