Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
1530,Random Forest,0.78436781609195405,0.24651625677372899,0.13725490196078433,0.22580645161290322,0.063084793814432993,51,725,False,none
1530,Gradient Boosting,0.76590939824205539,0.31149307201912485,0.45098039215686275,0.21698113207547171,0.10825667933761539,51,725,False,none
1530,SVM,0.70379986477349554,0.16851274305456676,0,0,0.058592072722880514,51,725,True,No positive predictions; precision defined as zero
1531,Logistic Regression,0.77841784989858021,0.29759010459071333,0.60784313725490191,0.19871794871794871,0.15939943909616214,51,725,False,none
1531,Random Forest,0.760473292765382,0.26822057540146327,0.17647058823529413,0.39130434782608697,0.061139046391752584,51,725,False,none
1531,Gradient Boosting,0.76519269776876264,0.2994173790175968,0.45098039215686275,0.23000000000000001,0.10479290426960401,51,725,False,none
1531,SVM,0.70977687626774855,0.19399557136542317,0,0,0.058039794242246916,51,725,True,No positive predictions; precision defined as zero
1532,Logistic Regression,0.78206896551724137,0.24215425264551332,0.68627450980392157,0.18716577540106952,0.1772435438110706,51,725,False,none
1532,Random Forest,0.74031102096010826,0.24598955463802247,0.21568627450980393,0.3235294117647059,0.066728092783505152,51,725,False,none
1532,Gradient Boosting,0.8040567951318458,0.31225340171393257,0.56862745098039214,0.23577235772357724,0.11375396325813307,51,725,False,none
1532,SVM,0.71962136578769442,0.1885390133963335,0,0,0.058095697289786592,51,725,True,No positive predictions; precision defined as zero
1533,Logistic Regression,0.82366463826910086,0.26715406046520895,0.74509803921568629,0.22352941176470589,0.17298480830920673,51,725,False,none
1533,Random Forest,0.78853279242731578,0.26961859421010442,0.17647058823529413,0.375,0.061230798969072173,51,725,False,none
1533,Gradient Boosting,0.79353617308992563,0.27127608252101071,0.43137254901960786,0.20754716981132076,0.11148617757991447,51,725,False,none
1533,SVM,0.7016632860040567,0.17217424276291277,0,0,0.058583211378732271,51,725,True,No positive predictions; precision defined as zero
1534,Logistic Regression,0.76275862068965516,0.18495158168183432,0.56862745098039214,0.16763005780346821,0.17339927577842754,51,725,False,none
1534,Random Forest,0.74624746450304258,0.1789443136064825,0.078431372549019607,0.13793103448275862,0.071265979381443301,51,725,False,none
1534,Gradient Boosting,0.68822177146720753,0.19545777467693332,0.35294117647058826,0.16363636363636364,0.12044929176992786,51,725,False,none
1534,SVM,0.65025016903313038,0.12366252503776652,0,0,0.060884657346100705,51,725,True,No positive predictions; precision defined as zero
1535,Logistic Regression,0.81398242055442871,0.31566427239994771,0.68627450980392157,0.19774011299435029,0.1685421367591787,51,725,False,none
1535,Random Forest,0.82462474645030426,0.32954106673613143,0.13725490196078433,0.34999999999999998,0.057868298969072161,51,725,False,none
1535,Gradient Boosting,0.80116294793779574,0.39646766707440428,0.5490196078431373,0.25688073394495414,0.10275320230181474,51,725,False,none
1535,SVM,0.73814739688979036,0.24135598113722012,0,0,0.057339472175124688,51,725,True,No positive predictions; precision defined as zero
1536,Logistic Regression,0.76486815415821496,0.19025238016563523,0.60784313725490191,0.20000000000000001,0.16949319222274215,51,725,False,none
1536,Random Forest,0.74436781609195402,0.18121329252423929,0.098039215686274508,0.21739130434782608,0.066704123711340213,51,725,False,none
1536,Gradient Boosting,0.75634888438133885,0.27159803588439091,0.39215686274509803,0.18518518518518517,0.10925948786050485,51,725,False,none
1536,SVM,0.68938471940500334,0.16545745383470847,0,0,0.058975973206647228,51,725,True,No positive predictions; precision defined as zero
1537,Logistic Regression,0.77952670723461803,0.22888000797104982,0.58823529411764708,0.19607843137254902,0.16244846454478012,51,725,False,none
1537,Random Forest,0.7629885057471264,0.32843220468232892,0.27450980392156865,0.56000000000000005,0.059093041237113404,51,725,False,none
1537,Gradient Boosting,0.73098039215686272,0.33073024859047878,0.41176470588235292,0.22105263157894736,0.10496393406929308,51,725,False,none
1537,SVM,0.66634212305611895,0.16066227588156612,0,0,0.058991448222373483,51,725,True,No positive predictions; precision defined as zero
1538,Logistic Regression,0.75486139283299525,0.18876187478258308,0.56862745098039214,0.20000000000000001,0.16667469005478663,51,725,False,none
1538,Random Forest,0.71752535496957404,0.23349647560340678,0.15686274509803921,0.30769230769230771,0.063263917525773192,51,725,False,none
1538,Gradient Boosting,0.73011494252873566,0.24769244026223386,0.43137254901960786,0.22916666666666666,0.10600947220290224,51,725,False,none
1538,SVM,0.67542934415145373,0.19110209255170496,0,0,0.057812155899322371,51,725,True,No positive predictions; precision defined as zero
1539,Logistic Regression,0.79648411088573356,0.24501388338011831,0.70588235294117652,0.20689655172413793,0.17151582615773614,51,725,False,none
1539,Random Forest,0.78926301555104805,0.28695780568516904,0.17647058823529413,0.34615384615384615,0.063192010309278346,51,725,False,none
1539,Gradient Boosting,0.7515618661257607,0.25408512287833535,0.45098039215686275,0.21100917431192662,0.11237950883868751,51,725,False,none
1539,SVM,0.73814739688979047,0.22151396554327926,0,0,0.05741082366599478,51,725,True,No positive predictions; precision defined as zero
1540,Logistic Regression,0.75653820148749151,0.20686498271693757,0.58823529411764708,0.19354838709677419,0.16626970590651158,51,725,False,none
1540,Random Forest,0.71168356997971605,0.26265935677230046,0.19607843137254902,0.47619047619047616,0.061287242268041227,51,725,False,none
1540,Gradient Boosting,0.69893171061528059,0.35104404555992874,0.41176470588235292,0.21212121212121213,0.10767143983634996,51,725,False,none
1540,SVM,0.6510074374577417,0.16911612353861191,0,0,0.058518022105514905,51,725,True,No positive predictions; precision defined as zero
1541,Logistic Regression,0.80532792427315747,0.26849683752403652,0.6470588235294118,0.20000000000000001,0.16399339565698026,51,725,False,none
1541,Random Forest,0.79506423258958758,0.33301350918310862,0.31372549019607843,0.48484848484848486,0.059933634020618555,51,725,False,none
1541,Gradient Boosting,0.73187288708586884,0.28187069526685854,0.49019607843137253,0.27173913043478259,0.10352224499213347,51,725,False,none
1541,SVM,0.7119945909398242,0.19245012198450592,0,0,0.057917412952959581,51,725,True,No positive predictions; precision defined as zero
1542,Logistic Regression,0.80576064908722111,0.23906198808581519,0.68627450980392157,0.18617021276595744,0.18191390295134235,51,725,False,none
1542,Random Forest,0.75614604462474644,0.25557729962567105,0.17647058823529413,0.29999999999999999,0.066585567010309279,51,725,False,none
1542,Gradient Boosting,0.76335361730899254,0.20662173869872086,0.43137254901960786,0.17460317460317459,0.12278915574483554,51,725,False,none
1542,SVM,0.70488167680865454,0.17991541082095228,0,0,0.059337541966523293,51,725,True,No positive predictions; precision defined as zero
1543,Logistic Regression,0.81049357674104139,0.24540714442410411,0.68627450980392157,0.19337016574585636,0.17977292800524136,51,725,False,none
1543,Random Forest,0.82447599729546983,0.30191401643069982,0.19607843137254902,0.35714285714285715,0.060575644329896913,51,725,False,none
1543,Gradient Boosting,0.78217714672075733,0.36329633949061479,0.5490196078431373,0.25225225225225223,0.10928207970237198,51,725,False,none
1543,SVM,0.74363759296822174,0.21719301562537607,0,0,0.05711741938569162,51,725,True,No positive predictions; precision defined as zero
1544,Logistic Regression,0.79756592292089246,0.23038896878737836,0.70588235294117652,0.2011173184357542,0.17572332403404273,51,725,False,none
1544,Random Forest,0.78945233265720083,0.39585878728954749,0.29411764705882354,0.46875,0.057254381443298974,51,725,False,none
1544,Gradient Boosting,0.78388100067613253,0.36447964014834,0.49019607843137253,0.22935779816513763,0.10606574103760791,51,725,False,none
1544,SVM,0.7684922244759973,0.23160775473013437,0,0,0.056167516722892469,51,725,True,No positive predictions; precision defined as zero
1545,Logistic Regression,0.80489519945909405,0.21797816926071212,0.68627450980392157,0.20114942528735633,0.16948132226833001,51,725,False,none
1545,Random Forest,0.79779580797836369,0.22566933774960446,0.098039215686274508,0.25,0.063438273195876291,51,725,False,none
1545,Gradient Boosting,0.77995943204868157,0.26254410152441271,0.49019607843137253,0.22321428571428573,0.10843898613542169,51,725,False,none
1545,SVM,0.7421771467207573,0.20106375479043764,0,0,0.058312678892583882,51,725,True,No positive predictions; precision defined as zero
1546,Logistic Regression,0.7472075726842462,0.18897727058575911,0.56862745098039214,0.17365269461077845,0.17542257827392493,51,725,False,none
1546,Random Forest,0.72762677484787019,0.20575817309471733,0.11764705882352941,0.20689655172413793,0.06728440721649484,51,725,False,none
1546,Gradient Boosting,0.74147396889790396,0.22234816696385543,0.31372549019607843,0.17204301075268819,0.11077077713548801,51,725,False,none
1546,SVM,0.67832319134550378,0.17226075281933481,0,0,0.059369614306686379,51,725,True,No positive predictions; precision defined as zero
1547,Logistic Regression,0.78390804597701158,0.22579658122278601,0.62745098039215685,0.18181818181818182,0.17549181597618704,51,725,False,none
1547,Random Forest,0.75756592292089253,0.27911672906030033,0.15686274509803921,0.32000000000000001,0.064528221649484532,51,725,False,none
1547,Gradient Boosting,0.73346855983772818,0.25589597513137829,0.33333333333333331,0.15740740740740741,0.11141914719698423,51,725,False,none
1547,SVM,0.68857336037863415,0.16936521423204517,0,0,0.058871604128617624,51,725,True,No positive predictions; precision defined as zero
1548,Logistic Regression,0.80538201487491545,0.23097247935705753,0.6470588235294118,0.19760479041916168,0.16136101833939048,51,725,False,none
1548,Random Forest,0.77192697768762675,0.22189274585094898,0.11764705882352941,0.33333333333333331,0.063082860824742265,51,725,False,none
1548,Gradient Boosting,0.75112914131169706,0.2137653308045854,0.37254901960784315,0.19387755102040816,0.10981569035805921,51,725,False,none
1548,SVM,0.71031778228532794,0.1774605741786229,0,0,0.058778849467183703,51,725,True,No positive predictions; precision defined as zero
1549,Logistic Regression,0.78317782285327919,0.19413446109854282,0.6470588235294118,0.18232044198895028,0.18333939925504614,51,725,False,none
1549,Random Forest,0.75971602434077079,0.29619700963574619,0.23529411764705882,0.36363636363636365,0.064450902061855664,51,725,False,none
1549,Gradient Boosting,0.73860716700473295,0.2202912399652317,0.35294117647058826,0.16666666666666666,0.1165379006898296,51,725,False,none
1549,SVM,0.69154834347532113,0.16449807502638997,0,0,0.058801661665139296,51,725,True,No positive predictions; precision defined as zero
1550,Logistic Regression,0.76762677484787023,0.2112428459391017,0.5490196078431373,0.17499999999999999,0.16761678310766834,51,725,False,none
1550,Random Forest,0.76708586883029073,0.20110869623179412,0.13725490196078433,0.23333333333333334,0.065147164948453615,51,725,False,none
1550,Gradient Boosting,0.745314401622718,0.29782727105263496,0.43137254901960786,0.20952380952380953,0.10945063262436672,51,725,False,none
1550,SVM,0.692684246112238,0.14619490392824902,0,0,0.059316749059914686,51,725,True,No positive predictions; precision defined as zero
1551,Logistic Regression,0.77016903313049356,0.20214887722105024,0.6470588235294118,0.19298245614035087,0.18250318781191435,51,725,False,none
1551,Random Forest,0.75975659229208925,0.29892292790998543,0.25490196078431371,0.38235294117647056,0.063098840206185558,51,725,False,none
1551,Gradient Boosting,0.7417714672075727,0.31186994706864074,0.47058823529411764,0.23999999999999999,0.10823874257117119,51,725,False,none
1551,SVM,0.7097498309668695,0.18547533018688656,0,0,0.058501000107803347,51,725,True,No positive predictions; precision defined as zero
1552,Logistic Regression,0.7638674780256931,0.18172214283913846,0.56862745098039214,0.16959064327485379,0.1815609804137594,51,725,False,none
1552,Random Forest,0.7238269100743745,0.24885164814435987,0.17647058823529413,0.24324324324324326,0.071240721649484529,51,725,False,none
1552,Gradient Boosting,0.74617985125084518,0.16867868194985483,0.39215686274509803,0.17094017094017094,0.12047169055652637,51,725,False,none
1552,SVM,0.65720081135902642,0.19310409884386598,0,0,0.059442624786317691,51,725,True,No positive predictions; precision defined as zero
1553,Logistic Regression,0.83502366463826916,0.25871396753856013,0.76470588235294112,0.21666666666666667,0.17427711775409846,51,725,False,none
1553,Random Forest,0.79519945909398237,0.32251575755556422,0.23529411764705882,0.38709677419354838,0.062576546391752572,51,725,False,none
1553,Gradient Boosting,0.79921568627450967,0.30047646806690292,0.50980392156862742,0.21311475409836064,0.1113204484936154,51,725,False,none
1553,SVM,0.74983096686950645,0.23100105766205503,0,0,0.056981255254642468,51,725,True,No positive predictions; precision defined as zero
1554,Logistic Regression,0.83337390128465172,0.28286261833145987,0.78431372549019607,0.22727272727272727,0.16767575919725877,51,725,False,none
1554,Random Forest,0.79757944557133209,0.28906507724931846,0.15686274509803921,0.36363636363636365,0.06122461340206186,51,725,False,none
1554,Gradient Boosting,0.77897227856659912,0.31363236749432943,0.47058823529411764,0.20338983050847459,0.11285950521379569,51,725,False,none
1554,SVM,0.73703853955375254,0.20827379275442659,0,0,0.057471433217247202,51,725,True,No positive predictions; precision defined as zero
1555,Logistic Regression,0.79437457741717388,0.3171108466682388,0.60784313725490191,0.21985815602836881,0.15398969414566549,51,725,False,none
1555,Random Forest,0.77276538201487477,0.26630991580582969,0.11764705882352941,0.35294117647058826,0.058146391752577319,51,725,False,none
1555,Gradient Boosting,0.75991886409736309,0.3722015629041629,0.43137254901960786,0.26506024096385544,0.095498673082153207,51,725,False,none
1555,SVM,0.71624070317782285,0.25156734971642675,0,0,0.057026838641437774,51,725,True,No positive predictions; precision defined as zero
1556,Logistic Regression,0.76762677484787023,0.19975958497367782,0.60784313725490191,0.18023255813953487,0.17890695543364685,51,725,False,none
1556,Random Forest,0.74461122379986477,0.27424730659793389,0.17647058823529413,0.39130434782608697,0.062898582474226805,51,725,False,none
1556,Gradient Boosting,0.75825557809330624,0.27168556115075743,0.43137254901960786,0.20183486238532111,0.11121282670549439,51,725,False,none
1556,SVM,0.7079107505070994,0.19813590112111718,0,0,0.058225861515232742,51,725,True,No positive predictions; precision defined as zero
1557,Logistic Regression,0.81298174442190663,0.22757380342864128,0.72549019607843135,0.22023809523809523,0.17225400544373415,51,725,False,none
1557,Random Forest,0.79419878296146051,0.26844324833217426,0.17647058823529413,0.42857142857142855,0.061293170103092778,51,725,False,none
1557,Gradient Boosting,0.74901960784313726,0.27934755750836998,0.43137254901960786,0.21153846153846154,0.11033988561878069,51,725,False,none
1557,SVM,0.73390128465179183,0.20404996287978955,0,0,0.05789839892382781,51,725,True,No positive predictions; precision defined as zero
1558,Logistic Regression,0.76600405679513184,0.27004994400022031,0.56862745098039214,0.18238993710691823,0.17145855070003688,51,725,False,none
1558,Random Forest,0.79160243407707909,0.3387049792526507,0.25490196078431371,0.4642857142857143,0.059570618556701024,51,725,False,none
1558,Gradient Boosting,0.7561866125760649,0.33043722720966606,0.45098039215686275,0.23711340206185566,0.1037830374624274,51,725,False,none
1558,SVM,0.67716024340770797,0.20931461429162265,0,0,0.057686616245922855,51,725,True,No positive predictions; precision defined as zero
1559,Logistic Regression,0.71150777552400268,0.21082436075012306,0.52941176470588236,0.16363636363636364,0.17117563552673312,51,725,False,none
1559,Random Forest,0.73445571331981063,0.1961776000105406,0.11764705882352941,0.27272727272727271,0.065435180412371133,51,725,False,none
1559,Gradient Boosting,0.71359026369168355,0.2599628466833635,0.41176470588235292,0.22826086956521738,0.10800206354414595,51,725,False,none
1559,SVM,0.63645706558485471,0.15802804410089499,0,0,0.05946297040044049,51,725,True,No positive predictions; precision defined as zero
1560,Logistic Regression,0.78055442866801883,0.21067816198144881,0.60784313725490191,0.18023255813953487,0.17230026441252813,51,725,False,none
1560,Random Forest,0.73365787694388107,0.15924861712985244,0.098039215686274508,0.19230769230769232,0.069214432989690711,51,725,False,none
1560,Gradient Boosting,0.74935767410412435,0.27998358244366134,0.41176470588235292,0.21212121212121213,0.10594840314155585,51,725,False,none
1560,SVM,0.66266396213657885,0.11587182832189653,0,0,0.060899144538456823,51,725,True,No positive predictions; precision defined as zero
1561,Logistic Regression,0.80078431372549008,0.23648389718397303,0.68627450980392157,0.22875816993464052,0.16491478450483987,51,725,False,none
1561,Random Forest,0.80411088573360368,0.26923256416209645,0.13725490196078433,0.25925925925925924,0.061580927835051542,51,725,False,none
1561,Gradient Boosting,0.74726166328600407,0.18395509774702615,0.31372549019607843,0.20779220779220781,0.10148674000337954,51,725,False,none
1561,SVM,0.73933739012846522,0.1843974444968553,0,0,0.058658348076642899,51,725,True,No positive predictions; precision defined as zero
1562,Logistic Regression,0.75848546315077758,0.18110048509224169,0.60784313725490191,0.19018404907975461,0.17286084660784293,51,725,False,none
1562,Random Forest,0.74661257606490872,0.21955578140401916,0.098039215686274508,0.25,0.063406314432989691,51,725,False,none
1562,Gradient Boosting,0.75104800540906014,0.18729838372699087,0.29411764705882354,0.15789473684210525,0.11193466338911542,51,725,False,none
1562,SVM,0.70937119675456395,0.17815435174222374,0,0,0.05874773908277834,51,725,True,No positive predictions; precision defined as zero
1563,Logistic Regression,0.77041244083840432,0.19372302928606228,0.62745098039215685,0.18285714285714286,0.18246077212513631,51,725,False,none
1563,Random Forest,0.69284651791751195,0.20124552328144674,0.13725490196078433,0.21212121212121213,0.072567010309278354,51,725,False,none
1563,Gradient Boosting,0.72500338066260983,0.20615904792749229,0.37254901960784315,0.16814159292035399,0.11993724957402666,51,725,False,none
1563,SVM,0.6388370520622042,0.16927225868285967,0,0,0.05970784976871521,51,725,True,No positive predictions; precision defined as zero
1564,Logistic Regression,0.7859634888438134,0.28080986871560093,0.6470588235294118,0.22297297297297297,0.15812315489467618,51,725,False,none
1564,Random Forest,0.73603786342123056,0.25685432190025892,0.15686274509803921,0.38095238095238093,0.063905798969072156,51,725,False,none
1564,Gradient Boosting,0.77336037863421225,0.30456228467166646,0.39215686274509803,0.21739130434782608,0.099873542247916849,51,725,False,none
1564,SVM,0.68059499661933742,0.16728591229066619,0,0,0.059049718370027447,51,725,True,No positive predictions; precision defined as zero
1565,Logistic Regression,0.7556457065584854,0.23270215638857303,0.60784313725490191,0.20129870129870131,0.16378533079670038,51,725,False,none
1565,Random Forest,0.74440838404327259,0.18283738655279702,0.11764705882352941,0.25,0.067975128865979381,51,725,False,none
1565,Gradient Boosting,0.74060851926977689,0.25273377807959974,0.35294117647058826,0.18556701030927836,0.10676492453306707,51,725,False,none
1565,SVM,0.68267748478701828,0.13787424583049723,0,0,0.059661813332138651,51,725,True,No positive predictions; precision defined as zero
1566,Logistic Regression,0.7570791075050709,0.20478160646954027,0.58823529411764708,0.17647058823529413,0.17629348356614263,51,725,False,none
1566,Random Forest,0.74832995267072355,0.28337093499996174,0.13725490196078433,0.28000000000000003,0.062565979381443301,51,725,False,none
1566,Gradient Boosting,0.72662609871534833,0.27534171291479603,0.39215686274509803,0.20202020202020202,0.11268199677823691,51,725,False,none
1566,SVM,0.70993914807302239,0.2067397324540462,0,0,0.057833573693399601,51,725,True,No positive predictions; precision defined as zero
1567,Logistic Regression,0.77606490872210943,0.20507543214185073,0.62745098039215685,0.1951219512195122,0.17216594236072033,51,725,False,none
1567,Random Forest,0.76056795131845845,0.27020703194109197,0.15686274509803921,0.38095238095238093,0.062328479381443307,51,725,False,none
1567,Gradient Boosting,0.77008789722785664,0.30187148833795147,0.49019607843137253,0.23809523809523808,0.10557850173590018,51,725,False,none
1567,SVM,0.72327248140635558,0.19477293371733889,0,0,0.058262268799318173,51,725,True,No positive predictions; precision defined as zero
1568,Logistic Regression,0.79905341446923606,0.2163492162689824,0.72549019607843135,0.20218579234972678,0.17796472333102153,51,725,False,none
1568,Random Forest,0.79122379986477354,0.2953033812185526,0.13725490196078433,0.34999999999999998,0.061106056701030941,51,725,False,none
1568,Gradient Boosting,0.77249492900608518,0.25738152080683735,0.49019607843137253,0.22727272727272727,0.10921553554861321,51,725,False,none
1568,SVM,0.7383096686950642,0.20696530309456068,0,0,0.057154548558504367,51,725,True,No positive predictions; precision defined as zero
1569,Logistic Regression,0.77065584854631497,0.23608851764708541,0.60784313725490191,0.20000000000000001,0.16788819588120543,51,725,False,none
1569,Random Forest,0.73875591615956715,0.20589217829757084,0.13725490196078433,0.25,0.06673724226804123,51,725,False,none
1569,Gradient Boosting,0.70201487491548342,0.20097983448047621,0.41176470588235292,0.19444444444444445,0.11612555239329427,51,725,False,none
1569,SVM,0.65465855307640297,0.14056838191612803,0,0,0.059643811107376231,51,725,True,No positive predictions; precision defined as zero
1570,Logistic Regression,0.7164841108857336,0.16622160125498631,0.45098039215686275,0.14285714285714285,0.17309822954980905,51,725,False,none
1570,Random Forest,0.70609871534820823,0.17629063997950895,0.098039215686274508,0.21739130434782608,0.069814432989690728,51,725,False,none
1570,Gradient Boosting,0.70090601757944548,0.20547831448748388,0.33333333333333331,0.15454545454545454,0.11864750242764646,51,725,False,none
1570,SVM,0.61571331981068289,0.13742890685655818,0,0,0.060337022111066618,51,725,True,No positive predictions; precision defined as zero
1571,Logistic Regression,0.80097363083164308,0.20130817834290668,0.70588235294117652,0.20224719101123595,0.17494267543675396,51,725,False,none
1571,Random Forest,0.76814063556457068,0.23163834236971892,0.11764705882352941,0.25,0.064831056701030926,51,725,False,none
1571,Gradient Boosting,0.76516565246788382,0.20570706059538696,0.43137254901960786,0.22916666666666666,0.10617185595885834,51,725,False,none
1571,SVM,0.73065584854631516,0.17194475310098772,0,0,0.05876394740977086,51,725,True,No positive predictions; precision defined as zero
1572,Logistic Regression,0.79859364435429347,0.22509124311399714,0.66666666666666663,0.2251655629139073,0.16489736017931164,51,725,False,none
1572,Random Forest,0.80186612576064908,0.32265430975383619,0.23529411764705882,0.42857142857142855,0.061322036082474218,51,725,False,none
1572,Gradient Boosting,0.79241379310344828,0.32141264248477275,0.50980392156862742,0.25490196078431371,0.10180423800093877,51,725,False,none
1572,SVM,0.74807302231237327,0.23558150604848355,0,0,0.057177330238798549,51,725,True,No positive predictions; precision defined as zero
1573,Logistic Regression,0.76605814739688971,0.2405351089154176,0.62745098039215685,0.1871345029239766,0.17226407265380531,51,725,False,none
1573,Random Forest,0.75498309668695063,0.2399699057406498,0.11764705882352941,0.23999999999999999,0.063218943298969071,51,725,False,none
1573,Gradient Boosting,0.7693847194050033,0.31564692190544819,0.49019607843137253,0.24509803921568626,0.10364121137707394,51,725,False,none
1573,SVM,0.65717376605814737,0.18018883503254604,0,0,0.05909320799203098,51,725,True,No positive predictions; precision defined as zero
1574,Logistic Regression,0.73465855307640293,0.21562183918034564,0.56862745098039214,0.16201117318435754,0.18316846075395299,51,725,False,none
1574,Random Forest,0.67956727518593651,0.17372031643953623,0.13725490196078433,0.22580645161290322,0.073222422680412361,51,725,False,none
1574,Gradient Boosting,0.68235294117647061,0.25458323928672466,0.33333333333333331,0.15740740740740741,0.12139737044320519,51,725,False,none
1574,SVM,0.60732927653820146,0.11105488726078114,0,0,0.060939119643982707,51,725,True,No positive predictions; precision defined as zero
1575,Logistic Regression,0.83007437457741717,0.27192090165306543,0.78431372549019607,0.23668639053254437,0.16608553113917965,51,725,False,none
1575,Random Forest,0.78665314401622721,0.21356830506605465,0.078431372549019607,0.16,0.06427371134020618,51,725,False,none
1575,Gradient Boosting,0.80210953346855984,0.38047449069577732,0.52941176470588236,0.25,0.10652623612007309,51,725,False,none
1575,SVM,0.74872210953346863,0.21054390013616789,0,0,0.057541158131420772,51,725,True,No positive predictions; precision defined as zero
1576,Logistic Regression,0.76960108181203513,0.19720613245624735,0.58823529411764708,0.16853932584269662,0.18037636034506616,51,725,False,none
1576,Random Forest,0.75096686950642322,0.26081148640441554,0.11764705882352941,0.31578947368421051,0.062959922680412367,51,725,False,none
1576,Gradient Boosting,0.7573360378634213,0.27840195056238398,0.43137254901960786,0.20183486238532111,0.10792375309746492,51,725,False,none
1576,SVM,0.70420554428668014,0.16051683938840605,0,0,0.059241702156439521,51,725,True,No positive predictions; precision defined as zero
1577,Logistic Regression,0.80789722785665996,0.2349873316430349,0.68627450980392157,0.1891891891891892,0.17682939427383956,51,725,False,none
1577,Random Forest,0.75655172413793115,0.24496887387810376,0.15686274509803921,0.26666666666666666,0.06750309278350515,51,725,False,none
1577,Gradient Boosting,0.74197430696416489,0.27140653768407702,0.41176470588235292,0.16535433070866143,0.12247365633959083,51,725,False,none
1577,SVM,0.70060851926977685,0.16641286792594953,0,0,0.059120994291132531,51,725,True,No positive predictions; precision defined as zero
1578,Logistic Regression,0.736605814739689,0.2161554831618111,0.58823529411764708,0.18404907975460122,0.17861285810929314,51,725,False,none
1578,Random Forest,0.7415686274509804,0.2375201156910216,0.13725490196078433,0.30434782608695654,0.065344716494845356,51,725,False,none
1578,Gradient Boosting,0.70812711291413111,0.21974290451948497,0.41176470588235292,0.19444444444444445,0.11634993477293346,51,725,False,none
1578,SVM,0.6544692359702502,0.17155603121317675,0,0,0.058866296057065649,51,725,True,No positive predictions; precision defined as zero
1579,Logistic Regression,0.77977011494252879,0.19660841245374927,0.60784313725490191,0.19620253164556961,0.16921104841709916,51,725,False,none
1579,Random Forest,0.78810006761325213,0.29215517945614483,0.13725490196078433,0.26923076923076922,0.062474613402061847,51,725,False,none
1579,Gradient Boosting,0.78519269776876266,0.33626836868614884,0.49019607843137253,0.23584905660377359,0.10486599429414595,51,725,False,none
1579,SVM,0.73793103448275865,0.2175444854922011,0,0,0.057582161748341069,51,725,True,No positive predictions; precision defined as zero
1580,Logistic Regression,0.7809330628803246,0.21724047066113789,0.60784313725490191,0.19135802469135801,0.16381452967165061,51,725,False,none
1580,Random Forest,0.73805273833671392,0.31158635792870604,0.19607843137254902,0.41666666666666669,0.060602319587628864,51,725,False,none
1580,Gradient Boosting,0.78320486815415824,0.31430186511639585,0.39215686274509803,0.20618556701030927,0.10284999531710227,51,725,False,none
1580,SVM,0.64892494929006084,0.1821876328576256,0,0,0.058822688281745958,51,725,True,No positive predictions; precision defined as zero
1581,Logistic Regression,0.74147396889790396,0.18468830784268409,0.50980392156862742,0.15204678362573099,0.17830613510006132,51,725,False,none
1581,Random Forest,0.77859364435429346,0.23454809401058394,0.13725490196078433,0.33333333333333331,0.062975386597938138,51,725,False,none
1581,Gradient Boosting,0.70362407031778229,0.33143290945984077,0.41176470588235292,0.19811320754716982,0.11057967524236989,51,725,False,none
1581,SVM,0.68638269100743754,0.18354854887434108,0,0,0.058576386257365477,51,725,True,No positive predictions; precision defined as zero
1582,Logistic Regression,0.80743745774171738,0.27050149089242659,0.66666666666666663,0.21383647798742139,0.16531072615815653,51,725,False,none
1582,Random Forest,0.75100743745774179,0.22543683180176097,0.15686274509803921,0.2857142857142857,0.065353737113402061,51,725,False,none
1582,Gradient Boosting,0.75426639621365787,0.2434069688195154,0.43137254901960786,0.21153846153846154,0.10710709563041586,51,725,False,none
1582,SVM,0.7101555104800541,0.14538035703717397,0,0,0.059252191349581478,51,725,True,No positive predictions; precision defined as zero
1583,Logistic Regression,0.78718052738336719,0.20417631589360691,0.68627450980392157,0.19337016574585636,0.17990308395588242,51,725,False,none
1583,Random Forest,0.8153346855983773,0.31339619040098182,0.17647058823529413,0.32142857142857145,0.061672164948453609,51,725,False,none
1583,Gradient Boosting,0.80178498985801216,0.30638463727010157,0.56862745098039214,0.26126126126126126,0.1101167016350343,51,725,False,none
1583,SVM,0.7294658553076403,0.21685358320218057,0,0,0.057692718155433982,51,725,True,No positive predictions; precision defined as zero
1584,Logistic Regression,0.80210953346855984,0.30477585545311014,0.60784313725490191,0.19018404907975461,0.16468769254825921,51,725,False,none
1584,Random Forest,0.75093982420554428,0.19801581202350049,0.11764705882352941,0.19354838709677419,0.069427061855670102,51,725,False,none
1584,Gradient Boosting,0.7646247464503042,0.26676801032697772,0.41176470588235292,0.1640625,0.11778036905749849,51,725,False,none
1584,SVM,0.66269100743745779,0.16413623659806537,0,0,0.059781113043656089,51,725,True,No positive predictions; precision defined as zero
1585,Logistic Regression,0.76827586206896548,0.20053514532741668,0.60784313725490191,0.19375000000000001,0.17700634346333669,51,725,False,none
1585,Random Forest,0.77503718728870852,0.16109252823698528,0.058823529411764705,0.12,0.0691701030927835,51,725,False,none
1585,Gradient Boosting,0.72397565922920903,0.19514221944105209,0.25490196078431371,0.13402061855670103,0.11438494955509571,51,725,False,none
1585,SVM,0.66096010818120354,0.10972264790982814,0,0,0.061148170913880834,51,725,True,No positive predictions; precision defined as zero
